strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
fixed,2,6,C,193.63766646153843,1548.213544804036,160.0,-2.456779254217289,5.2442086453653056e-18,2.0305575874854463e-07,1.8459614431685876e-07,6.559019767873794e-08,5.273864396649258e-07,1.7960651023422806e-07,8.915890942160127e-07,38720000000.0,35200000000.0,28.04157326962504,39.37483134777689,1.1952869644376838e-11,6.7375382472342356,16.495437444461324,4.0,1.0,256.0,calibrated_receiver,23.429975128451023,1.0
fixed,2,7,C,193.68766646153844,1547.8138772430889,160.0,-2.30677925421729,5.2606679009790155e-18,2.0369306112590748e-07,1.8517551011446135e-07,6.583003969344301e-08,5.756722180277973e-07,1.8591827215357456e-07,9.467660002958332e-07,38720000000.0,35200000000.0,27.930794211693826,39.50897957620203,1.5738512861245845e-11,6.779093226849639,16.44269448306011,4.0,1.0,256.0,calibrated_receiver,23.376567871662264,1.0
fixed,2,8,C,193.73766646153842,1547.4144159753055,160.0,-2.1567792542172897,5.277350977501673e-18,2.043390298488648e-07,1.857627544080589e-07,6.607290541721366e-08,6.279941383932486e-07,1.9245184306233108e-07,1.0062087358636384e-06,38720000000.0,35200000000.0,27.816339910450083,39.6429867016256,2.2981672065789293e-11,6.837531559908669,16.369080118371258,4.0,1.0,256.0,calibrated_receiver,23.302013121725864,1.0
fixed,2,9,C,193.78766646153844,1547.0151608410054,160.0,-2.0067792542172906,5.294268098811478e-18,2.0499406078598042e-07,1.8635823707816403e-07,6.631892734216621e-08,6.84801487193321e-07,1.992150178089744e-07,1.0703747420804595e-06,38720000000.0,35200000000.0,27.69786222196847,39.7768458135972,3.378264247040691e-11,6.898554851040305,16.292894251700652,4.0,1.0,256.0,calibrated_receiver,23.224837564828462,1.0
fixed,2,10,C,193.83766646153845,1546.6161116806743,160.0,-1.8567792542172894,5.31142976729763e-18,2.0565856058976423e-07,1.8696232780887657e-07,6.6568241717625e-08,7.465601282413915e-07,2.0621586516984587e-07,1.139738321220114e-06,38720000000.0,35200000000.0,27.575169238517997,39.910549885957714,4.999409993802114e-11,6.962323366661044,16.214015484201035,4.0,1.0,256.0,calibrated_receiver,23.1449161935851,1.0
fixed,2,11,C,193.88766646153843,1546.2172683349609,160.0,-1.7067792542172902,5.328846792729175e-18,2.0633294781447365e-07,1.8757540710406698e-07,6.682098892129881e-08,8.137622210695089e-07,2.1346273747556965e-07,1.2148003656491455e-06,38720000000.0,35200000000.0,27.448171606114453,40.04409175860938,7.445915199984072e-11,7.028950094328181,16.13238856284311,3.9999999999999996,1.0,255.99999999999997,calibrated_receiver,23.062190803420886,1.0
fixed,2,12,C,193.93766646153844,1545.8186306446798,160.0,-1.55677925421729,5.346530323345177e-18,2.0701765411992525e-07,1.8819786738175023e-07,6.707731385945221e-08,8.869330687466573e-07,2.2096428057576512e-07,1.2960952167041726e-06,38720000000.0,35200000000.0,27.31685166739515,40.17746411809626,1.1154461187699218e-10,7.098515016194305,16.04800449236308,3.9999999999999987,1.0,255.99999999999991,calibrated_receiver,22.976649892450396,1.0
fixed,2,13,C,193.98766646153842,1545.4201984508086,160.0,-1.4067792542172897,5.364491879163116e-18,2.0771312556119583e-07,1.8883011414654167e-07,6.733736639613682e-08,9.666364768327845e-07,2.2872944415393999e-07,1.3841960351332662e-06,38720000000.0,35200000000.0,27.18124473657214,40.31065947705761,1.6795665172242214e-10,7.171073548936577,15.96088846069862,3.9999999999999947,1.0,255.99999999999966,calibrated_receiver,22.88831646411011,1.0
fixed,2,14,C,194.03766646153844,1545.0219715944893,160.0,-1.2567792542172898,5.382743387508822e-18,2.084198239643416e-07,1.8947256724031054e-07,6.76013018116236e-08,1.0534792771505017e-06,2.367674924048714e-07,1.4797193367956837e-06,38720000000.0,35200000000.0,27.041427254264626,40.44367015261474,2.5398228818774773e-10,7.2466616509123325,15.871092194349266,3.9999999999999907,1.0,255.9999999999994,calibrated_receiver,22.797240311297166,1.0
fixed,2,15,C,194.08766646153845,1544.623949917027,160.0,-1.1067792542172896,5.401297220780763e-18,2.0913822838863114e-07,1.9012566217148286e-07,6.78692812903001e-08,1.1481153240326044e-06,2.4508801508721367e-07,1.583329001291301e-06,38720000000.0,35200000000.0,26.89750907915924,40.576488243747136,3.853675645060844e-10,7.325298899806013,15.778688976397381,3.9999999999999565,1.0,255.99999999999721,calibrated_receiver,22.703492995209544,1.0
fixed,2,16,C,194.13766646153843,1544.2261332598914,160.0,-0.9567792542172899,5.420166236469476e-18,2.0986883667609812e-07,1.9078985152372555e-07,6.814147243839637e-08,1.2512490853684429e-06,2.537009389645181e-07,1.6957398758566866e-06,38720000000.0,35200000000.0,26.74962841719112,40.70910560771105,5.861382379201187e-10,7.406990248428754,15.683770361031954,3.99999999999989,1.0,255.99999999999295,calibrated_receiver,22.607164542249244,1.0
fixed,2,17,C,194.18766646153844,1543.8285214647144,160.0,-0.8067792542172897,5.439363819463231e-18,2.106121670896163e-07,1.9146560644510573e-07,6.841804983203425e-08,1.363638834654756e-06,2.626165396483152e-07,1.817720980748177e-06,38720000000.0,35200000000.0,26.597948545598705,40.84151383554962,8.927995443120519e-10,7.491726849573421,15.586444041298007,3.999999999999822,1.0,255.9999999999886,calibrated_receiver,22.50836131009395,1.0
