strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,1,10,L,186.48766646153842,1607.572574038454,80.0,0.0,6.1333632329496604e-18,2.3748382437981085e-07,2.1589438579982805e-07,7.115054183839413e-08,4.945015525522123e-07,3.162277660168379e-07,1.0266237043688782e-06,38720000000.0,35200000000.0,29.885887122574598,41.478217882497084,4.733904220264553e-12,6.602997916909061,16.668513557060404,4.0,1.0,256.0,calibrated_receiver,23.605176794733772,1.0
flat,1,11,L,186.68766646153844,1605.8503685982037,80.0,0.0,5.805572108471342e-18,2.2479175204001036e-07,2.0435613821819124e-07,6.749250930214724e-08,5.007100128514063e-07,3.162277660168379e-07,1.0212939170864356e-06,38720000000.0,35200000000.0,29.90849254779516,41.70744424935847,4.610358759999597e-12,6.599272559814359,16.67335714123906,4.0,1.0,256.0,calibrated_receiver,23.61007868513252,1.0
flat,1,12,L,186.88766646153843,1604.1318492341356,80.0,0.0,5.49190762369526e-18,2.1264666318948046e-07,1.9331514835407315e-07,6.398288274774681e-08,5.066918382166238e-07,3.162277660168379e-07,1.0162347525875348e-06,38720000000.0,35200000000.0,29.930059574291406,41.939361966802466,4.495372522282798e-12,6.5957202892766835,16.677978289704136,4.0,1.0,256.0,calibrated_receiver,23.61475540318051,1.0
flat,1,13,L,187.08766646153845,1602.4170041248094,80.0,0.0,5.194590975637522e-18,2.0113456257668487e-07,1.828496023424408e-07,6.064862650312309e-08,5.124492154452072e-07,3.162277660168379e-07,1.011526583804486e-06,38720000000.0,35200000000.0,29.950226991038676,42.171790300631784,4.3903385813177014e-12,6.592400276265675,16.682299596427786,4.0,1.0,256.0,calibrated_receiver,23.619128621801988,1.0
flat,1,14,L,187.28766646153844,1600.7058214992799,80.0,0.0,4.9154542416028015e-18,1.9032638823486046e-07,1.7302398930441863e-07,5.7512376237002015e-08,5.179753164647907e-07,3.162277660168379e-07,1.0072270717860473e-06,38720000000.0,35200000000.0,29.968726099759554,42.40238688300413,4.29606453716483e-12,6.589356374026306,16.686263475636636,4.0,1.0,256.0,calibrated_receiver,23.623140074917313,1.0
flat,1,15,L,187.48766646153842,1598.9982896368278,80.0,0.0,4.655882946284852e-18,1.8027578768014947e-07,1.638870797092268e-07,5.4591717488033156e-08,5.232560946084711e-07,3.162277660168379e-07,1.0033709403345357e-06,38720000000.0,35200000000.0,29.985384811786204,42.62873242315357,4.212832042884752e-12,6.58661649921481,16.689833041306823,4.0,1.0,256.0,calibrated_receiver,23.626752445830146,1.0
flat,1,16,L,187.68766646153844,1597.2943968666925,80.0,0.0,4.416786108465807e-18,1.7101795811979604e-07,1.5547087101799642e-07,5.18987783081087e-08,5.282717557408112e-07,3.162277660168379e-07,9.999703927756456e-07,38720000000.0,35200000000.0,30.00012858444514,42.848428652785515,4.140458270554462e-12,6.584192526724905,16.692992309259882,4.0,1.0,256.0,calibrated_receiver,23.6299495702785,1.0
flat,1,17,L,187.88766646153843,1595.594131567806,80.0,0.0,4.198593691935745e-18,1.6256954775175204e-07,1.477904979561382e-07,4.9440139919718604e-08,5.329980919912031e-07,3.162277660168379e-07,9.970163559641794e-07,38720000000.0,35200000000.0,30.01297717067758,43.059203088279034,4.078360551452756e-12,6.582080862696853,16.695745501823595,4.0,1.0,256.0,calibrated_receiver,23.63273573160375,1.0
flat,1,18,L,188.08766646153845,1593.897482168528,80.0,0.0,4.001278958505991e-18,1.5492952127335197e-07,1.4084501933941087e-07,4.721704065578496e-08,5.374077907724142e-07,3.162277660168379e-07,9.94480576128663e-07,38720000000.0,35200000000.0,30.024036949553526,43.25901235959914,4.025623941571161e-12,6.580263731388958,16.69811540519793,4.0,1.0,256.0,calibrated_receiver,23.635133997655164,1.0
flat,1,19,L,188.28766646153844,1592.2044371463846,80.0,0.0,3.824401375752911e-18,1.480808212691527e-07,1.3461892842650245e-07,4.5225826147261834e-08,5.414717822605297e-07,3.162277660168379e-07,9.9231847670387e-07,38720000000.0,35200000000.0,30.03348922122479,43.44613491070249,3.9810710063449065e-12,6.578711112507704,16.70014086170191,4.0,1.0,256.0,calibrated_receiver,23.637183682600245,1.0
flat,1,20,L,188.48766646153842,1590.5149850278065,80.0,0.0,3.6671646007240835e-18,1.419926133400365e-07,1.2908419394548775e-07,4.345858446022484e-08,5.451606513527839e-07,3.162277660168379e-07,9.904726113151095e-07,38720000000.0,35200000000.0,30.0415752913015,43.61924423692558,3.943333032436712e-12,6.577383195019233,16.70187357372711,4.0,1.0,256.0,calibrated_receiver,23.63893711253513,1.0
flat,1,21,L,188.68766646153844,1588.8291143878705,80.0,0.0,3.528483646934039e-18,1.36622886809286e-07,1.2420262437207818e-07,4.190389888117003e-08,5.484461086839547e-07,3.162277660168379e-07,9.888764990728708e-07,38720000000.0,35200000000.0,30.048579441159777,43.77745566919102,3.910921758170541e-12,6.576233170200832,16.70337445444575,4.0,1.0,256.0,calibrated_receiver,23.640455932668207,1.0
