strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,2,25,C,195.28766646153844,1535.1325735619027,160.0,0.0,6.0234944435707325e-18,2.3322970485505876e-07,2.120270044136898e-07,7.662622721239116e-08,8.62968801396287e-07,3.162277660168379e-07,1.3912235718268147e-06,38720000000.0,35200000000.0,28.566030725898838,41.15622556945937,3.645969153804452e-11,6.910826472789757,16.277656896076003,4.0,1.0,256.0,calibrated_receiver,23.209400235993247,1.0
flat,2,26,C,195.48766646153842,1533.5620063733443,160.0,0.0,6.15728209690618e-18,2.384099627922073e-07,2.1673632981109754e-07,7.848868867820426e-08,8.571402754828008e-07,3.162277660168379e-07,1.3901043713107363e-06,38720000000.0,35200000000.0,28.569525909814203,41.05192926676378,3.636862529536812e-11,6.910423017446137,16.27815741515545,4.0,1.0,256.0,calibrated_receiver,23.20990733465926,1.0
flat,2,27,C,195.68766646153844,1531.99464953977,160.0,0.0,6.305898560776918e-18,2.441643922732823e-07,2.2196762933934752e-07,8.054770783124559e-08,8.510523211689462e-07,3.162277660168379e-07,1.3892477165251317e-06,38720000000.0,35200000000.0,28.572203083819566,40.93946813909018,3.629901897075997e-11,6.910114002382691,16.278540793661456,4.0,1.0,256.0,calibrated_receiver,23.210295752379093,1.0
flat,2,28,C,195.88766646153843,1530.4304932279274,160.0,0.0,6.472221540910916e-18,2.506044180640707e-07,2.2782219824006424e-07,8.284129074016848e-08,8.446776306348981e-07,3.162277660168379e-07,1.3887275948918002e-06,38720000000.0,35200000000.0,28.57382934706954,40.8175314303588,3.625679833770598e-11,6.909926296324459,16.278773679133785,4.0,1.0,256.0,calibrated_receiver,23.210531698739747,1.0
flat,2,29,S,196.08766646153845,1528.8695276446808,160.0,0.0,8.519100057628745e-18,3.29859554231385e-07,2.9987232202853183e-07,1.0926311372208934e-07,8.410069963096234e-07,3.162277660168379e-07,1.457107084354993e-06,38720000000.0,35200000000.0,28.365085302920985,39.61526427351976,4.207723790036315e-11,6.934061612738085,16.24888223410741,4.0,1.0,256.0,calibrated_receiver,23.18024607460979,1.0
flat,2,30,S,196.28766646153844,1527.3117430368086,160.0,0.0,8.774757545818655e-18,3.397586121740983e-07,3.0887146561281664e-07,1.127717828588063e-07,8.380052755250855e-07,3.162277660168379e-07,1.4631045071547402e-06,38720000000.0,35200000000.0,28.347246518243615,39.47799553559422,4.26139991163162e-11,6.936128066978789,16.246327900950064,4.0,1.0,256.0,calibrated_receiver,23.177657935006206,1.0
flat,2,31,S,196.48766646153842,1525.7571296907993,160.0,0.0,9.069086478673722e-18,3.511550284542465e-07,3.19231844049315e-07,1.1679208993725052e-07,8.344190501591283e-07,3.162277660168379e-07,1.4698786602252813e-06,38720000000.0,35200000000.0,28.327185151631408,39.325865700055836,4.322543967168607e-11,6.938452722000944,16.24345533936831,4.0,1.0,256.0,calibrated_receiver,23.174747332161324,1.0
flat,2,32,S,196.68766646153844,1524.2056779326492,160.0,0.0,9.40879753327258e-18,3.6430864048831434e-07,3.3118967317119486e-07,1.214136948721061e-07,8.301388586991569e-07,3.162277660168379e-07,1.4775562978871897e-06,38720000000.0,35200000000.0,28.3045596263219,39.15732324200276,4.392507304658628e-11,6.941075439420976,16.240215648117974,4.0,1.0,256.0,calibrated_receiver,23.171464708419595,1.0
flat,2,33,S,196.88766646153843,1522.6573781276634,160.0,0.0,9.801548899558773e-18,3.7951597339091566e-07,3.450145212644688e-07,1.267392204092408e-07,8.25016440469212e-07,3.162277660168379e-07,1.4862587277505186e-06,38720000000.0,35200000000.0,28.27905582060209,38.970889686089656,4.472665884967467e-11,6.944032991445311,16.23656386006385,4.0,1.0,256.0,calibrated_receiver,23.167764489440586,1.0
flat,2,34,S,197.08766646153845,1521.1122206802543,160.0,0.0,1.0255949522857712e-17,3.971103655250506e-07,3.610094232045915e-07,1.3288442044751985e-07,8.188398988862564e-07,3.162277660168379e-07,1.4960770881076857e-06,38720000000.0,35200000000.0,28.250460280776792,38.76525933355924,4.56420084627011e-11,6.947350575437255,16.232469425401476,4.0,1.0,256.0,calibrated_receiver,23.163615706300572,1.0
flat,2,35,S,197.28766646153844,1519.5701960337447,160.0,0.0,1.078152190818079e-17,4.174605282847602e-07,3.795095711679638e-07,1.3997782423745998e-07,8.112906800268094e-07,3.162277660168379e-07,1.507028017211611e-06,38720000000.0,35200000000.0,28.218786736261148,38.53940761279875,4.667673672669695e-11,6.951027112078917,16.22793432590629,4.0,1.0,256.0,calibrated_receiver,23.159020350931385,1.0
flat,2,36,S,197.48766646153842,1518.0312946701704,160.0,0.0,1.1388616252756076e-17,4.409672213067153e-07,4.008792920970139e-07,1.4815974188934112e-07,8.018583816307663e-07,3.162277660168379e-07,1.518965439744618e-06,38720000000.0,35200000000.0,28.184521073083488,38.29269787250509,4.7821328943648444e-11,6.955006722356466,16.223028148159784,4.0,1.0,256.0,calibrated_receiver,23.154048918094606,1.0
flat,2,37,S,197.68766646153844,1516.4955071100846,160.0,0.0,1.2088268920848652e-17,4.6805777261525984e-07,4.2550706601387255e-07,1.575805311204682e-07,7.896496898280555e-07,3.162277660168379e-07,1.531384521858766e-06,38720000000.0,35200000000.0,28.149157467584047,38.0249744007771,4.90306406019702e-11,6.9591162366349835,16.217964840524985,4.0,1.0,256.0,calibrated_receiver,23.14891819032508,1.0
